,Prediction,Actual
19855,425000.0,343000.0
6076,650000.0,345000.0
10363,303000.0,350000.0
20353,521500.0,584000.0
18465,265000.0,380000.0
7615,810000.0,765000.0
2171,379000.0,467000.0
13442,420850.0,500000.0
8825,196000.0,204000.0
2754,529000.0,560000.0
3045,582500.0,595000.0
14763,1100000.0,1030000.0
5627,589000.0,689000.0
14416,880000.0,1225000.0
3826,315000.0,347500.0
8506,365000.0,316000.0
2641,425000.0,456150.0
4252,465000.0,430000.0
16213,246900.0,207000.0
1147,840500.0,790000.0
6427,499000.0,417500.0
17248,550000.0,347000.0
16114,1289000.0,600000.0
9169,925000.0,931088.0
2026,189000.0,219950.0
10493,799000.0,1060000.0
19299,534000.0,600000.0
2408,319950.0,335000.0
13873,530000.0,590000.0
8361,650000.0,640000.0
239,209000.0,225000.0
20560,280000.0,275000.0
11977,316000.0,325000.0
3910,500000.0,535000.0
3328,478000.0,374500.0
19331,212000.0,229500.0
8049,379000.0,435000.0
13010,435000.0,465000.0
16265,942500.0,760000.0
4731,532000.0,600000.0
11881,400000.0,448500.0
11793,309950.0,294400.0
8551,440000.0,355000.0
6846,520000.0,505000.0
21150,230000.0,353000.0
1350,573000.0,700000.0
15009,219950.0,285000.0
9898,599950.0,655000.0
13504,354901.0,398000.0
15052,510000.0,473000.0
17305,400000.0,622200.0
9260,155000.0,217000.0
10044,453500.0,475000.0
14934,565000.0,464000.0
8291,538000.0,585000.0
5225,249950.0,215000.0
12284,507000.0,615000.0
18089,489950.0,539000.0
17270,820000.0,775000.0
7542,150000.0,245000.0
3752,550000.0,411000.0
18175,335000.0,208000.0
20751,525000.0,561000.0
17362,535000.0,645500.0
16206,585000.0,575000.0
19805,445000.0,459000.0
14163,506000.0,400000.0
6534,250000.0,284900.0
1730,555000.0,541100.0
12147,720000.0,710000.0
20146,339989.0,324747.0
9529,398000.0,350000.0
12627,410000.0,425000.0
6650,545000.0,520000.0
7739,475000.0,488000.0
21033,369950.0,385000.0
6087,715000.0,795000.0
13777,461500.0,539500.0
20481,801000.0,859950.0
2796,280000.0,245000.0
8568,850000.0,530000.0
18881,725000.0,725000.0
6244,255000.0,277000.0
19586,484000.0,420000.0
11988,350000.0,295000.0
9729,829900.0,650000.0
11584,695000.0,1545000.0
10360,441500.0,482000.0
5382,800000.0,835000.0
8574,185000.0,222200.0
15807,280000.0,240000.0
11229,342000.0,313000.0
5227,378000.0,349900.0
1530,438000.0,495000.0
12357,245000.0,257000.0
13874,556000.0,575000.0
8279,549000.0,452000.0
2842,436000.0,425000.0
14217,200000.0,234000.0
17497,835000.0,820000.0
16751,315000.0,300000.0
12715,225000.0,323000.0
20750,635000.0,630000.0
9785,253000.0,176000.0
12890,438950.0,750000.0
12011,422500.0,267300.0
6769,240000.0,220000.0
14545,358000.0,390000.0
9075,469000.0,403504.0
5363,303500.0,365000.0
1712,243500.0,435000.0
8589,265000.0,260000.0
8883,675000.0,1065500.0
19985,925000.0,970000.0
11419,489900.0,475000.0
2265,935000.0,569000.0
9880,482000.0,485000.0
19183,712000.0,570000.0
15692,409900.0,411000.0
6316,399950.0,384000.0
14008,420000.0,460000.0
7167,350900.0,456500.0
18359,393000.0,287500.0
12985,339000.0,324950.0
2008,455000.0,475000.0
17768,1200000.0,1350000.0
3200,260000.0,299000.0
7821,689000.0,625000.0
17104,899000.0,856500.0
8304,526500.0,536000.0
13630,435000.0,358000.0
9958,564000.0,555000.0
13837,300000.0,280000.0
14454,575000.0,410000.0
17603,680000.0,583500.0
11250,234000.0,202000.0
18789,394900.0,320000.0
6385,630000.0,625000.0
6770,325000.0,243000.0
16224,883000.0,675000.0
12939,485000.0,565000.0
3941,375000.0,210000.0
8196,383000.0,329000.0
8840,2650000.0,1910000.0
6187,1130000.0,994000.0
20847,295000.0,286000.0
6682,616500.0,725000.0
19771,448500.0,455000.0
6258,240000.0,313000.0
9071,435000.0,487500.0
4955,502501.0,650000.0
3931,615000.0,680000.0
7152,299500.0,352500.0
17973,560000.0,473000.0
19777,888990.0,859990.0
4015,770000.0,925000.0
12944,558000.0,496600.0
14805,307500.0,335000.0
9224,557510.0,560000.0
13636,130000.0,102500.0
1061,455000.0,505000.0
12009,455000.0,250000.0
5527,594000.0,625000.0
18954,230000.0,250000.0
4031,259000.0,244000.0
10317,214000.0,185000.0
2386,653750.0,655000.0
19743,401750.0,390000.0
19808,402395.0,447055.0
21048,563500.0,610000.0
20766,349900.0,375000.0
7220,539950.0,700000.0
88,278000.0,215000.0
20392,341000.0,350000.0
12642,430000.0,429000.0
15105,281700.0,265000.0
14893,484000.0,470000.0
10033,274000.0,319000.0
10215,266000.0,285000.0
10289,235000.0,268450.0
12833,739900.0,890000.0
8145,700000.0,579000.0
2710,632000.0,700000.0
4600,795000.0,810000.0
7831,249000.0,243000.0
6480,430000.0,585000.0
19116,179950.0,208500.0
12650,453500.0,410000.0
17437,560000.0,406500.0
1205,437500.0,485500.0
10902,691000.0,757000.0
16481,675000.0,598000.0
11387,1011000.0,1325000.0
5871,205000.0,230000.0
13348,430000.0,520000.0
4984,475200.0,425000.0
19270,360000.0,324950.0
16344,539500.0,598000.0
6340,1355000.0,1436000.0
10026,925000.0,1365000.0
3035,440000.0,790000.0
2305,500000.0,552500.0
17120,279950.0,305000.0
8614,420000.0,454280.0
21216,388000.0,358000.0
13173,570000.0,605000.0
6202,443000.0,525000.0
8131,158000.0,365000.0
13960,389000.0,368000.0
4356,214000.0,240000.0
11359,275000.0,475000.0
13282,449000.0,452000.0
14993,300000.0,308500.0
20775,690000.0,720000.0
13905,2350000.0,2885000.0
12111,472500.0,615000.0
21335,350000.0,480000.0
12635,713414.0,750000.0
12166,379500.0,432000.0
576,237000.0,264000.0
6590,542000.0,639500.0
15695,1265000.0,696000.0
11813,242000.0,239900.0
16945,506000.0,525000.0
7845,610000.0,625000.0
17393,395300.0,330000.0
11915,1100000.0,1500000.0
4400,700000.0,675000.0
11227,554000.0,470000.0
16554,217000.0,210000.0
2177,625000.0,490000.0
5525,412000.0,302282.0
7530,256500.0,163000.0
2467,382880.0,340500.0
8091,365000.0,309933.0
18421,473000.0,530000.0
20900,563500.0,544000.0
15477,230950.0,180000.0
18597,738000.0,731781.0
7826,700000.0,439000.0
17085,217000.0,212500.0
466,966000.0,868700.0
4678,700000.0,827500.0
18749,800000.0,554600.0
817,442500.0,431000.0
8413,375000.0,340000.0
3699,355000.0,422000.0
21348,840000.0,861111.0
21175,311000.0,565000.0
8715,1465000.0,1800000.0
7484,925000.0,1050000.0
7201,475000.0,410000.0
13821,370000.0,449250.0
1632,494900.0,450000.0
20873,541800.0,549950.0
3502,709000.0,865000.0
878,830000.0,700000.0
4290,427000.0,371000.0
4411,1070000.0,825000.0
5709,633100.0,720000.0
21106,699800.0,706000.0
4343,1705000.0,1050000.0
21318,852500.0,915000.0
72,475000.0,571000.0
1402,760369.0,706000.0
10529,399950.0,449500.0
4219,222500.0,271900.0
16055,416000.0,439950.0
2714,329950.0,397000.0
4178,445000.0,480680.0
15464,680000.0,483500.0
9792,299950.0,371000.0
15908,475000.0,367500.0
21376,574000.0,516500.0
16421,576000.0,444500.0
8425,615000.0,453000.0
17637,492000.0,275000.0
8743,720000.0,800000.0
17962,230000.0,253400.0
5472,526000.0,421000.0
19832,354901.0,399000.0
15016,707000.0,872500.0
7256,520000.0,295000.0
21262,439950.0,435000.0
9814,500000.0,599950.0
8977,1135000.0,952000.0
11959,455000.0,440000.0
9619,210000.0,174500.0
9250,350000.0,334950.0
8360,642860.0,628000.0
7516,700000.0,625000.0
5107,576000.0,529888.0
19431,699800.0,669000.0
12660,695000.0,650000.0
17548,275000.0,349950.0
2518,422500.0,350000.0
20646,702000.0,780000.0
17086,500000.0,680000.0
7015,648000.0,678000.0
4720,695000.0,934550.0
17080,261000.0,124740.0
17452,305000.0,630000.0
17198,775000.0,919000.0
14476,325000.0,395000.0
16191,249500.0,175000.0
18948,417000.0,235000.0
6586,505000.0,471000.0
20297,377500.0,391000.0
8962,439995.0,340000.0
7809,699800.0,680000.0
19447,465000.0,451000.0
8552,439000.0,381000.0
2898,535000.0,570000.0
3394,200000.0,445000.0
6377,650000.0,725000.0
17244,666000.0,550000.0
11495,260750.0,216000.0
4401,561000.0,448000.0
7772,440000.0,540000.0
10807,146300.0,201000.0
7414,851000.0,725000.0
1282,1500000.0,835000.0
9942,1000000.0,578500.0
6842,269000.0,161700.0
3947,299950.0,310597.0
13420,159000.0,230000.0
7681,509000.0,565000.0
17017,710000.0,745000.0
1158,340000.0,290000.0
8870,1250000.0,855000.0
2876,625000.0,685000.0
20824,492000.0,485000.0
4680,545000.0,415000.0
20037,637000.0,570000.0
5802,330000.0,254000.0
15809,677500.0,850000.0
13114,260000.0,279000.0
16894,302500.0,360500.0
9961,292500.0,235000.0
4191,540500.0,550000.0
10838,243000.0,235000.0
4653,465000.0,556000.0
13672,700000.0,535000.0
14181,1450000.0,1800000.0
5160,618000.0,813000.0
7687,323000.0,275000.0
5749,770000.0,699950.0
963,250000.0,265000.0
17977,450000.0,700000.0
8513,529900.0,510000.0
6508,422120.0,475000.0
19995,551000.0,502000.0
18501,485000.0,395000.0
16541,535000.0,425000.0
9955,565000.0,583000.0
4909,110000.0,225000.0
6422,410000.0,503500.0
1731,765000.0,729000.0
7808,222500.0,231200.0
8083,930000.0,865000.0
7486,307500.0,305000.0
17365,895000.0,605000.0
8398,446000.0,306000.0
9800,425000.0,505000.0
9231,454000.0,452000.0
3100,910000.0,775000.0
15601,914500.0,912000.0
21354,1775000.0,3000000.0
15423,205000.0,237000.0
19346,506000.0,480000.0
2559,780000.0,965000.0
8056,346000.0,320600.0
9861,518000.0,563500.0
17323,265000.0,240000.0
2546,780000.0,895000.0
11155,210000.0,215000.0
16116,280000.0,315000.0
4634,415000.0,375000.0
1258,445000.0,441500.0
12022,450000.0,306888.0
10365,580000.0,396400.0
6803,240000.0,270000.0
15027,515000.0,412000.0
8332,475000.0,475000.0
273,474000.0,331000.0
5887,810000.0,749400.0
8144,399888.0,442500.0
2534,195000.0,175000.0
20289,335000.0,345000.0
11369,810000.0,850000.0
8455,230000.0,312000.0
13080,525000.0,680000.0
14013,336500.0,375000.0
19906,515000.0,544999.0
8344,802000.0,871000.0
7177,375000.0,300000.0
11579,322000.0,205000.0
15242,688100.0,500000.0
4843,280000.0,265000.0
3015,570000.0,530000.0
10925,583000.0,450000.0
14867,338000.0,289000.0
18811,525000.0,485000.0
16892,330000.0,360000.0
11892,340000.0,175000.0
20718,1230000.0,1095000.0
3503,515000.0,445000.0
15205,284000.0,190000.0
9754,782500.0,750000.0
9014,411000.0,415000.0
19678,525000.0,535000.0
6355,529500.0,473000.0
10946,1457000.0,1225000.0
13754,207000.0,330000.0
9162,730000.0,700000.0
9043,355000.0,399990.0
16712,1122500.0,1200000.0
18153,907000.0,940000.0
18670,227000.0,202500.0
11802,319900.0,354000.0
11222,516130.0,460000.0
4166,521900.0,606000.0
11943,315000.0,215000.0
8935,415000.0,463000.0
18145,370000.0,250000.0
4949,950000.0,875000.0
18638,505000.0,520000.0
10820,440000.0,460000.0
6969,370000.0,378800.0
2237,655275.0,515000.0
13525,493500.0,418500.0
20156,377000.0,309620.0
5663,431500.0,380000.0
3171,599000.0,401000.0
20270,369000.0,385000.0
257,199000.0,255000.0
17663,290000.0,339275.0
15128,570000.0,345000.0
13976,217000.0,165000.0
20703,324500.0,352800.0
20953,259000.0,279800.0
17190,375000.0,475000.0
6810,805000.0,550000.0
19690,309780.0,328000.0
7326,248500.0,249950.0
13981,1125000.0,600000.0
16026,420000.0,425000.0
15041,355500.0,335000.0
11648,237200.0,206000.0
16507,535000.0,395000.0
10152,235000.0,257000.0
1743,570000.0,600000.0
12813,324950.0,305240.0
19712,468500.0,515000.0
5201,307150.0,292600.0
4344,430000.0,353000.0
5762,253000.0,258000.0
7168,262500.0,259950.0
9872,561000.0,539000.0
17889,250000.0,400000.0
2312,122000.0,250000.0
12432,607500.0,735000.0
4165,410000.0,410000.0
15698,293000.0,251000.0
17057,623000.0,549950.0
8013,360000.0,308000.0
3901,835000.0,1379900.0
2752,250000.0,212000.0
19761,915000.0,820000.0
10803,255000.0,297262.0
9725,1160000.0,1175000.0
3366,535000.0,405000.0
15516,825000.0,710000.0
4032,670000.0,565000.0
6625,940000.0,830000.0
16231,188200.0,189000.0
4148,329950.0,341000.0
1644,375000.0,342000.0
8522,362000.0,400000.0
8687,389000.0,415000.0
6466,472000.0,560000.0
103,180000.0,290000.0
14238,187500.0,230000.0
18979,402000.0,450000.0
13541,325000.0,360000.0
8407,324500.0,236000.0
12894,532000.0,413252.0
20249,1311000.0,1285000.0
3634,310000.0,400000.0
5516,316000.0,280500.0
5286,465000.0,478000.0
5942,823000.0,925000.0
16750,325000.0,355000.0
15413,310000.0,348000.0
2751,199990.0,190000.0
15820,490000.0,630000.0
13163,230000.0,365500.0
7462,269000.0,229950.0
10690,1225000.0,1050000.0
13262,286000.0,435000.0
8583,232000.0,244900.0
13898,575000.0,506000.0
18072,399500.0,383000.0
12837,444950.0,440000.0
15484,624800.0,705000.0
14528,289000.0,320000.0
4935,310000.0,385000.0
10466,530000.0,445000.0
20196,1620000.0,1800000.0
8496,339000.0,332000.0
13474,784000.0,1275000.0
57,300000.0,301000.0
17378,405000.0,439950.0
16847,305000.0,430000.0
15801,625000.0,655500.0
5952,436000.0,461000.0
15419,1325000.0,1089000.0
7580,385000.0,250000.0
18744,840000.0,920000.0
15051,625000.0,852000.0
13473,220000.0,230000.0
17492,440000.0,350000.0
6687,495000.0,430000.0
14775,210000.0,263950.0
7268,320000.0,275000.0
12103,750000.0,870000.0
2301,463000.0,471000.0
13643,367500.0,372000.0
9242,406000.0,323000.0
10509,650000.0,783200.0
4170,622000.0,550000.0
379,1387000.0,1350000.0
19434,316500.0,279900.0
13084,227000.0,198900.0
4981,264500.0,285000.0
18375,425000.0,410000.0
4404,304000.0,225000.0
14255,130000.0,285000.0
6143,855000.0,1039000.0
14668,999000.0,998000.0
5980,1046250.0,975000.0
927,1651000.0,1200000.0
8622,525000.0,490500.0
20651,376950.0,386000.0
4375,5110800.0,5570000.0
8383,395000.0,440000.0
4285,479900.0,485000.0
12700,515000.0,560000.0
399,326995.0,322500.0
18056,312000.0,340000.0
18774,850000.0,909000.0
7113,193500.0,180000.0
2503,219950.0,175000.0
11488,295000.0,255000.0
2698,408000.0,410000.0
8319,523950.0,510000.0
13023,249950.0,219000.0
11678,269950.0,265000.0
5407,1325000.0,2850000.0
21287,348000.0,337500.0
2864,215000.0,205000.0
9536,585000.0,730000.0
6301,230000.0,270000.0
4540,260000.0,421000.0
18348,1027000.0,1650000.0
15685,1153000.0,970000.0
2497,579000.0,462000.0
20278,820000.0,837219.0
9357,482000.0,375000.0
19471,424000.0,493000.0
14144,375000.0,365000.0
10094,625000.0,471000.0
8628,711000.0,700000.0
19524,195000.0,250000.0
20305,545000.0,540000.0
14443,185000.0,195000.0
2616,639900.0,739000.0
467,1195000.0,1199000.0
5348,741500.0,575000.0
19015,515000.0,350000.0
16149,577500.0,615000.0
4413,319000.0,379500.0
13162,1195000.0,1999000.0
12596,439000.0,425000.0
4871,888550.0,815000.0
17202,467000.0,435000.0
6462,538000.0,535000.0
15443,380000.0,398000.0
9466,420000.0,417000.0
20621,500000.0,450000.0
20285,960000.0,1267500.0
9452,525000.0,395000.0
20864,3204000.0,2900000.0
3733,720000.0,598600.0
7988,425000.0,499000.0
16359,253000.0,225000.0
10502,967500.0,951250.0
3393,499000.0,465000.0
18100,459800.0,475000.0
13153,1564350.0,2000000.0
7267,474000.0,595000.0
19009,925000.0,735000.0
7495,270000.0,310000.0
13367,739900.0,665000.0
12431,515000.0,567500.0
18122,525000.0,476500.0
19579,363000.0,335000.0
3,396500.0,604000.0
7745,453000.0,459000.0
2028,396675.0,399950.0
20523,642860.0,619990.0
14410,340500.0,415000.0
9614,325000.0,315000.0
21028,834538.0,1061600.0
21266,496600.0,580000.0
1732,299990.0,397000.0
18533,250000.0,335000.0
20816,437000.0,414000.0
2392,245000.0,242000.0
15168,530000.0,297975.0
4328,318000.0,318000.0
3486,550000.0,338500.0
3953,230000.0,202000.0
18137,594000.0,715000.0
15437,540000.0,565000.0
7983,435000.0,408000.0
20774,650000.0,605000.0
12032,500000.0,525000.0
11818,395000.0,525000.0
7748,935000.0,485000.0
5954,449950.0,352500.0
16038,529000.0,475000.0
11430,875000.0,765000.0
42,870515.0,861990.0
16274,680000.0,427000.0
19520,257000.0,319000.0
19836,750000.0,818000.0
20696,809000.0,689000.0
795,1100000.0,1216000.0
14912,1101000.0,905000.0
396,329999.0,360000.0
16643,657000.0,582000.0
5333,230000.0,244000.0
18891,299950.0,218000.0
15831,1085000.0,1190000.0
16599,477000.0,418000.0
19602,349000.0,399000.0
14452,310000.0,525000.0
15878,647500.0,571000.0
18321,295000.0,330000.0
19499,870000.0,865950.0
9818,855000.0,665000.0
4068,353000.0,359950.0
16950,453000.0,660000.0
21384,478000.0,540000.0
407,591000.0,632925.0
15117,962800.0,910000.0
46,222000.0,210490.0
21251,395000.0,436952.0
4560,338000.0,345000.0
6913,330000.0,447500.0
7097,435000.0,530000.0
17632,409000.0,424000.0
13093,397500.0,395000.0
14324,441500.0,400000.0
18910,928950.0,789888.0
14329,640000.0,765000.0
14940,776500.0,759000.0
12656,405000.0,415000.0
11799,572115.0,655000.0
14540,571000.0,481450.0
10872,314963.0,283000.0
5570,329000.0,242500.0
20071,1900000.0,1333000.0
7753,258000.0,280000.0
4192,555000.0,755000.0
9502,285000.0,340000.0
14603,480000.0,308500.0
13806,704300.0,860000.0
3233,575000.0,580000.0
2485,765000.0,753888.0
7185,445700.0,560000.0
7738,344000.0,325000.0
5678,480000.0,487500.0
13061,400000.0,225000.0
16313,258000.0,254000.0
12385,625000.0,627250.0
2483,420000.0,475000.0
15252,380000.0,551100.0
7469,450000.0,376000.0
11782,350000.0,350000.0
20262,442515.0,491000.0
4742,506000.0,390000.0
10376,342000.0,359000.0
9981,257500.0,220000.0
5992,238000.0,282510.0
20273,562500.0,405000.0
2319,338900.0,358000.0
11820,410000.0,374900.0
8591,279950.0,318000.0
8739,796500.0,1370000.0
584,640000.0,685000.0
6885,696500.0,589900.0
11937,330000.0,312500.0
2622,1000000.0,656000.0
18608,900000.0,813000.0
3784,272000.0,239000.0
2602,451101.0,465000.0
9932,282500.0,326000.0
5971,700500.0,600000.0
708,206000.0,215000.0
819,750000.0,825000.0
2702,912000.0,749999.0
7539,660000.0,825000.0
6918,284000.0,275000.0
1822,258000.0,243000.0
9213,275000.0,270000.0
17745,343000.0,310000.0
3703,565000.0,360000.0
17811,412000.0,458450.0
6290,751750.0,755000.0
1722,230000.0,189950.0
13387,728935.0,850000.0
16494,739000.0,712000.0
7247,455000.0,445000.0
19817,738000.0,897000.0
9606,599000.0,641000.0
10853,1027000.0,1013050.0
13047,345000.0,425000.0
4977,431000.0,439950.0
20471,880000.0,799000.0
12326,647000.0,630000.0
15473,525000.0,797000.0
3525,660000.0,557500.0
6659,289950.0,235000.0
644,263000.0,425000.0
18046,1580000.0,2367000.0
12283,170000.0,204000.0
5943,735000.0,780000.0
6920,440000.0,415000.0
12540,460000.0,320000.0
20118,299950.0,316475.0
3002,225000.0,273500.0
3769,850000.0,637000.0
18002,290000.0,280000.0
6798,780000.0,772500.0
7305,265000.0,269000.0
13139,1050000.0,1275000.0
8865,300000.0,315000.0
2605,300000.0,455000.0
2133,469000.0,525000.0
6311,635000.0,650000.0
3265,464600.0,363000.0
6206,365000.0,409124.0
2950,3100000.0,2950000.0
5135,334950.0,308000.0
10772,245000.0,207000.0
7046,569900.0,765000.0
14999,325000.0,245500.0
8404,671500.0,649950.0
10815,640000.0,650500.0
6824,350000.0,327500.0
1430,425000.0,352950.0
13427,350000.0,415000.0
10580,431000.0,575000.0
3334,300000.0,160000.0
2505,382500.0,535000.0
17128,360000.0,399000.0
19672,449000.0,465000.0
4691,745000.0,650000.0
11778,332500.0,380000.0
15780,746000.0,778000.0
19058,280000.0,263000.0
20812,825000.0,820000.0
7528,275500.0,256000.0
19876,731688.0,754950.0
2326,650000.0,815000.0
8887,340500.0,420000.0
3721,415900.0,325000.0
7900,605000.0,495000.0
9048,290000.0,250000.0
12136,420000.0,480000.0
14801,770000.0,920000.0
21334,500000.0,420000.0
9912,624000.0,533000.0
8213,600000.0,400000.0
457,268500.0,230000.0
21132,552000.0,580000.0
17792,330000.0,342000.0
3686,234300.0,240000.0
15264,899000.0,813000.0
18390,260656.0,339000.0
18780,352000.0,313500.0
21250,919204.0,1107460.0
12998,450000.0,402000.0
14979,675000.0,370000.0
19549,388000.0,327555.0
19636,449000.0,449950.0
3323,350000.0,401500.0
13739,625000.0,530000.0
17277,425000.0,445000.0
2117,229000.0,185000.0
20563,1315000.0,1135000.0
668,1325000.0,865000.0
1162,550000.0,605000.0
7913,321000.0,285000.0
3488,315000.0,299950.0
6345,110000.0,170000.0
18406,660000.0,651000.0
8156,624800.0,688000.0
7120,522500.0,565000.0
1219,445000.0,349000.0
431,900000.0,722500.0
19067,1762000.0,2720000.0
17647,395000.0,455000.0
3950,190000.0,155000.0
20141,195000.0,255000.0
10980,250800.0,315000.0
3014,745000.0,763776.0
10168,705000.0,720001.0
9002,146300.0,220000.0
14364,289000.0,299999.0
3433,505000.0,640000.0
5180,162000.0,260000.0
5514,660000.0,578888.0
2694,455000.0,422500.0
20436,928990.0,680000.0
14500,390000.0,283000.0
15214,800000.0,780000.0
15014,479349.0,448000.0
9233,275900.0,235000.0
5216,515000.0,294000.0
5576,760000.0,874000.0
17723,700000.0,645000.0
18159,568500.0,658000.0
15816,355500.0,350000.0
315,363750.0,390000.0
7134,2945000.0,3200000.0
18561,199988.0,230000.0
6730,735000.0,700000.0
18963,173000.0,163000.0
1419,760500.0,715000.0
6245,240415.0,236000.0
18899,540000.0,402500.0
12400,468000.0,445000.0
10906,265000.0,320000.0
14705,880000.0,300523.0
8087,515000.0,567000.0
7175,420000.0,375000.0
6779,485000.0,450000.0
11365,535000.0,405000.0
17090,315000.0,349900.0
17549,1025000.0,1080000.0
9438,528000.0,550000.0
286,370000.0,405000.0
16747,1070000.0,972000.0
7387,606000.0,665000.0
19038,505000.0,585000.0
8342,419000.0,418000.0
7582,536000.0,575000.0
15040,291970.0,225000.0
293,1020000.0,550000.0
21434,384500.0,400000.0
10470,593450.0,500000.0
13064,565000.0,680000.0
4842,810000.0,825000.0
8918,485000.0,454000.0
11099,285167.0,310000.0
15570,390000.0,440000.0
21259,519995.0,494995.0
11237,572115.0,515000.0
907,589000.0,645000.0
9084,700000.0,825000.0
5350,342400.0,323000.0
8280,750000.0,875000.0
8046,400000.0,395000.0
11804,404000.0,400000.0
1994,212000.0,272000.0
17233,531000.0,525000.0
1704,475000.0,700000.0
10202,615000.0,595000.0
19204,322000.0,330000.0
13954,262000.0,280000.0
977,549900.0,535000.0
1873,365000.0,345000.0
9740,380000.0,372000.0
11732,650000.0,635000.0
621,547500.0,559950.0
3668,710000.0,750000.0
10406,395000.0,410000.0
11698,364000.0,400000.0
8542,700180.0,559000.0
16709,214000.0,202000.0
7115,380000.0,436500.0
1153,689950.0,482500.0
10612,402000.0,375000.0
15410,370000.0,547000.0
20447,355000.0,359000.0
10056,253500.0,252000.0
12310,314000.0,317000.0
2703,725000.0,779000.0
586,291000.0,265000.0
10883,1168000.0,1250000.0
20333,305000.0,305000.0
10557,453000.0,435000.0
13431,925000.0,905000.0
6281,268950.0,240000.0
20102,998000.0,1206690.0
6663,645000.0,640000.0
7020,780000.0,990000.0
14673,1325000.0,1260000.0
9482,160000.0,257100.0
16540,900000.0,900000.0
7026,655000.0,600000.0
21075,740000.0,505000.0
19884,490000.0,539000.0
19688,930000.0,1100000.0
6151,425000.0,450000.0
12227,400000.0,295000.0
9934,280000.0,291600.0
852,325000.0,245000.0
16004,284000.0,350000.0
4048,270000.0,246700.0
2935,275000.0,378000.0
10035,210000.0,250000.0
8727,850000.0,492000.0
6688,643000.0,495000.0
1339,389900.0,360000.0
3147,467000.0,490000.0
20142,457000.0,415000.0
3482,640000.0,535000.0
20131,765000.0,520000.0
18886,261590.0,135900.0
3498,324950.0,277500.0
736,499000.0,740000.0
10162,425000.0,426000.0
5437,205000.0,111300.0
14319,337000.0,200126.0
3623,762000.0,695000.0
450,585000.0,551000.0
19583,255000.0,282000.0
4037,355000.0,324888.0
11228,565000.0,500000.0
10786,715000.0,420000.0
1071,350000.0,325000.0
20930,190500.0,380950.0
17039,1350000.0,997950.0
3529,725000.0,402500.0
8439,455000.0,270000.0
13214,315000.0,325000.0
16702,456000.0,520000.0
13909,800000.0,875000.0
20198,804100.0,745000.0
1144,725000.0,699000.0
14339,827235.0,825000.0
18083,304000.0,349500.0
3226,1568000.0,1000000.0
1237,690000.0,546000.0
7458,353000.0,645000.0
15593,290000.0,255000.0
16321,380000.0,345000.0
17165,396000.0,475000.0
9584,2050000.0,1395710.0
20790,989990.0,860000.0
41,403500.0,775000.0
16615,590000.0,450000.0
13355,887200.0,485000.0
3643,820875.0,772500.0
7801,320000.0,330000.0
11917,260000.0,247000.0
11403,520000.0,398500.0
2578,465000.0,381500.0
19819,665000.0,685000.0
14522,650000.0,760000.0
2034,225000.0,272000.0
1123,1125000.0,1278000.0
6664,192500.0,267000.0
12255,735000.0,1115000.0
8866,220000.0,250000.0
13827,449999.0,262500.0
15506,290000.0,252000.0
20913,376950.0,359950.0
17894,967500.0,820000.0
12862,450000.0,787500.0
14549,251000.0,220000.0
1347,350000.0,549000.0
11055,347000.0,399950.0
2585,412000.0,450000.0
18814,290000.0,203700.0
11901,488000.0,845000.0
3528,440000.0,325000.0
7588,345000.0,275000.0
3739,2300000.0,1740000.0
7033,234900.0,281500.0
7930,650500.0,622000.0
16305,625000.0,525300.0
90,278500.0,243500.0
10796,550000.0,462500.0
35,819000.0,696000.0
5043,375000.0,643000.0
3978,645000.0,525000.0
4874,383150.0,298700.0
17158,260000.0,265950.0
4139,471000.0,438000.0
10381,274000.0,262500.0
5934,435000.0,560000.0
17051,735000.0,707000.0
13987,535000.0,450000.0
12276,615000.0,395000.0
8039,315000.0,315000.0
705,382500.0,390000.0
2207,738000.0,665000.0
9601,389000.0,450000.0
5547,1500000.0,1880000.0
9270,605000.0,465000.0
8958,380000.0,415000.0
8938,210000.0,355000.0
10021,475000.0,464000.0
5304,565000.0,570000.0
2958,645000.0,991700.0
4972,350000.0,425000.0
5071,305000.0,310000.0
13714,229500.0,285000.0
18054,429000.0,535000.0
3315,578550.0,626000.0
13063,419000.0,335000.0
13444,725000.0,715000.0
15791,279950.0,279000.0
10129,618000.0,700000.0
20242,619000.0,609000.0
17866,260000.0,285500.0
12117,275000.0,265500.0
6879,410000.0,390000.0
2002,710000.0,630000.0
13505,542500.0,492000.0
9331,549950.0,549900.0
15171,402000.0,622500.0
20377,230000.0,230000.0
10620,585888.0,428000.0
14129,1260000.0,1225000.0
15851,329000.0,415000.0
19142,415500.0,355000.0
16560,670000.0,520000.0
10261,387500.0,401000.0
7802,537000.0,653450.0
8288,870000.0,775000.0
5852,1050000.0,963000.0
7924,740000.0,980000.0
5716,727000.0,705000.0
18190,345000.0,349950.0
16840,280000.0,296500.0
17978,458000.0,511100.0
11466,369950.0,315000.0
16426,110000.0,109500.0
3474,548000.0,619420.0
16798,625000.0,542500.0
17626,848750.0,799000.0
1866,845000.0,1125000.0
2221,265000.0,205000.0
6756,220000.0,310000.0
17215,412000.0,390000.0
6628,135000.0,230000.0
17049,323000.0,298950.0
10951,1090000.0,1120000.0
5211,407000.0,379000.0
651,1851000.0,3070000.0
20281,466000.0,482500.0
21176,615000.0,495000.0
5862,480000.0,497000.0
