,Prediction,Actual
4836,428723.97,369500.0
19855,364521.45,343000.0
6076,527599.5,345000.0
10363,306946.57,350000.0
20353,560342.99,584000.0
18465,388632.3,380000.0
7615,847080.2,765000.0
2171,366131.25,467000.0
13442,418877.81,500000.0
8825,224739.03,204000.0
2754,550065.5,560000.0
3045,520819.27,595000.0
14763,961246.86,1030000.0
5627,570810.5,689000.0
14416,996607.8,1225000.0
3826,318576.8,347500.0
8506,337098.5,316000.0
2641,399191.0,456150.0
4252,479787.6,430000.0
16213,235379.48,207000.0
1147,823336.5,790000.0
6427,450007.9,417500.0
17248,375217.3,347000.0
16114,646079.2,600000.0
9169,943209.39,931088.0
2026,221753.0,219950.0
10493,872499.56,1060000.0
19299,587539.88,600000.0
2408,315259.35,335000.0
13873,560953.38,590000.0
8361,600390.48,640000.0
239,215105.03,225000.0
20560,280884.5,275000.0
11977,331522.5,325000.0
3910,543241.65,535000.0
3328,374823.88,374500.0
19331,267829.67,229500.0
8049,415909.5,435000.0
13010,385791.81,465000.0
16265,963558.3,760000.0
4731,568038.33,600000.0
11881,435368.26,448500.0
11793,267713.8,294400.0
8551,286514.5,355000.0
6846,468677.5,505000.0
21150,369302.28,353000.0
1350,627920.97,700000.0
15009,239724.3,285000.0
9898,594676.9,655000.0
13504,368224.88,398000.0
15052,471048.68,473000.0
17305,457071.6,622200.0
9260,219342.05,217000.0
10044,423544.45,475000.0
14934,509142.62,464000.0
8291,550707.36,585000.0
5225,231828.35,215000.0
12284,569998.47,615000.0
18089,588718.4,539000.0
17270,709749.71,775000.0
7542,251156.22,245000.0
3752,522365.85,411000.0
18175,309792.7,208000.0
20751,574778.8,561000.0
17362,619619.78,645500.0
16206,730120.65,575000.0
19805,459474.0,459000.0
14163,416262.0,400000.0
6534,264198.5,284900.0
1730,610517.75,541100.0
12147,819400.0,710000.0
20146,331373.795,324747.0
9529,410948.84,350000.0
12627,451538.0,425000.0
6650,547927.26,520000.0
7739,481484.0,488000.0
21033,394321.0,385000.0
6087,774945.95,795000.0
13777,680726.0,539500.0
20481,855901.05,859950.0
2796,348007.6,245000.0
8568,718570.66,530000.0
18881,727863.08,725000.0
6244,260201.97,277000.0
19586,451661.12,420000.0
11988,335836.3,295000.0
9729,672804.66,650000.0
11584,764578.15,1545000.0
10360,459841.75,482000.0
5382,787924.65,835000.0
8574,248541.56,222200.0
15807,257222.0,240000.0
11229,262909.3,313000.0
5227,374756.9,349900.0
1530,534025.5,495000.0
12357,266547.95,257000.0
13874,583301.75,575000.0
8279,634214.53,452000.0
2842,448660.0,425000.0
14217,228223.5,234000.0
17497,849767.25,820000.0
16751,283258.7,300000.0
12715,264091.0,323000.0
20750,628499.25,630000.0
9785,256607.51,176000.0
12890,632392.5,750000.0
12011,337656.78,267300.0
6769,271553.5,220000.0
14545,309599.89,390000.0
9075,529796.0,403504.0
5363,385828.82,365000.0
1712,449285.77,435000.0
8589,239442.1,260000.0
8883,635422.5,1065500.0
19985,1017133.76,970000.0
11419,485603.0,475000.0
2265,644087.01,569000.0
9880,485192.49,485000.0
19183,595443.51,570000.0
15692,484839.72,411000.0
6316,453588.99,384000.0
14008,424358.07,460000.0
7167,399262.18,456500.0
18359,338418.75,287500.0
12985,328624.99,324950.0
2008,506934.5,475000.0
17768,912676.1,1350000.0
3200,306468.05,299000.0
7821,496336.5,625000.0
17104,805159.5,856500.0
8304,529099.8,536000.0
13630,386289.45,358000.0
9958,566769.25,555000.0
13837,342414.33,280000.0
14454,487376.68,410000.0
17603,544660.25,583500.0
11250,188081.18,202000.0
18789,366349.25,320000.0
6385,647160.9,625000.0
6770,277153.46,243000.0
16224,885672.49,675000.0
12939,493979.35,565000.0
3941,437082.04,210000.0
8196,378196.2,329000.0
8840,1837656.9,1910000.0
6187,1030730.32,994000.0
20847,279136.0,286000.0
6682,690889.78,725000.0
19771,483575.48,455000.0
6258,292711.73,313000.0
9071,454793.6,487500.0
4955,474878.22,650000.0
3931,735893.54,680000.0
7152,382869.48,352500.0
17973,547676.3,473000.0
19777,862788.49,859990.0
4015,744419.0,925000.0
12944,516413.47,496600.0
14805,322047.03,335000.0
9224,529274.39,560000.0
13636,197369.0,102500.0
1061,513977.5,505000.0
12009,430758.5,250000.0
5527,601290.34,625000.0
18954,242603.5,250000.0
4031,307777.34,244000.0
10317,255164.5,185000.0
2386,743950.25,655000.0
19743,392334.93,390000.0
19808,395733.57,447055.0
21048,534100.0,610000.0
20766,363647.04,375000.0
7220,646531.65,700000.0
88,318414.99,215000.0
20392,373293.27,350000.0
12642,557453.0,429000.0
15105,280160.0,265000.0
14893,448926.54,470000.0
10033,303797.88,319000.0
10215,259678.24,285000.0
10289,262236.48,268450.0
12833,775254.21,890000.0
8145,626003.99,579000.0
2710,583375.06,700000.0
4600,771995.5,810000.0
7831,242360.0,243000.0
6480,545455.17,585000.0
19116,171686.6,208500.0
12650,416056.09,410000.0
17437,379351.41,406500.0
1205,470615.75,485500.0
10902,736317.05,757000.0
16481,700647.32,598000.0
11387,988521.0,1325000.0
5871,188891.0,230000.0
13348,501100.1,520000.0
4984,483381.6,425000.0
19270,373697.9,324950.0
16344,670197.58,598000.0
6340,1286637.15,1436000.0
10026,1037005.68,1365000.0
3035,517343.0,790000.0
2305,515711.0,552500.0
17120,272859.94,305000.0
8614,403407.98,454280.0
21216,323078.28,358000.0
13173,566661.07,605000.0
6202,544404.74,525000.0
8131,258145.06,365000.0
13960,364497.9,368000.0
4356,313368.3,240000.0
11359,401667.44,475000.0
13282,463422.65,452000.0
14993,290987.23,308500.0
20775,768358.11,720000.0
13905,2279164.8,2885000.0
12111,557075.07,615000.0
21335,433921.05,480000.0
12635,843963.28,750000.0
12166,470159.19,432000.0
576,240163.79,264000.0
6590,591074.71,639500.0
15695,957440.0,696000.0
11813,257688.69,239900.0
16945,510958.88,525000.0
7845,591756.85,625000.0
17393,404651.5,330000.0
11915,1061806.02,1500000.0
4400,513116.49,675000.0
11227,528328.49,470000.0
16554,207333.4,210000.0
2177,512824.14,490000.0
5525,460125.01,302282.0
7530,237538.08,163000.0
2467,321392.5,340500.0
8091,302927.0,309933.0
18421,535372.0,530000.0
20900,528759.75,544000.0
15477,371655.5,180000.0
18597,730620.18,731781.0
7826,664824.0,439000.0
17085,230013.05,212500.0
466,876797.4,868700.0
4678,642855.55,827500.0
18749,606567.1,554600.0
817,404457.42,431000.0
8413,379869.4,340000.0
3699,478681.75,422000.0
21348,910298.27,861111.0
21175,363929.83,565000.0
8715,1565983.4,1800000.0
7484,971386.1,1050000.0
7201,377534.0,410000.0
13821,418045.01,449250.0
1632,557687.0,450000.0
20873,560000.22,549950.0
3502,752711.47,865000.0
878,702280.65,700000.0
4290,429329.96,371000.0
4411,1092876.0,825000.0
5709,675584.0,720000.0
21106,645470.29,706000.0
4343,970731.87,1050000.0
21318,953871.37,915000.0
72,526186.19,571000.0
1402,787153.55,706000.0
10529,450452.38,449500.0
4219,234078.0,271900.0
16055,442572.36,439950.0
2714,345534.1,397000.0
4178,464156.89,480680.0
15464,573495.12,483500.0
9792,282610.71,371000.0
15908,404204.4,367500.0
21376,520527.26,516500.0
16421,525084.0,444500.0
8425,506053.64,453000.0
17637,335864.51,275000.0
8743,880868.5,800000.0
17962,224455.84,253400.0
5472,481179.38,421000.0
19832,379941.28,399000.0
15016,747313.89,872500.0
7256,543563.9,295000.0
21262,515493.42,435000.0
9814,481961.75,599950.0
8977,988564.18,952000.0
11959,413979.9,440000.0
9619,201432.9,174500.0
9250,333371.47,334950.0
8360,592382.0,628000.0
7516,721749.9,625000.0
5107,537867.1,529888.0
19431,659445.7,669000.0
12660,611710.9,650000.0
17548,283192.21,349950.0
2518,392410.0,350000.0
20646,753987.57,780000.0
17086,559988.82,680000.0
7015,596405.0,678000.0
4720,994049.3,934550.0
17080,217348.0,124740.0
17452,650091.19,630000.0
17198,1068661.6,919000.0
14476,358979.5,395000.0
16191,201805.75,175000.0
18948,334985.0,235000.0
6586,416693.75,471000.0
20297,375121.67,391000.0
8962,419769.45,340000.0
7809,664625.72,680000.0
19447,496783.39,451000.0
8552,397156.88,381000.0
2898,509356.39,570000.0
3394,333497.5,445000.0
6377,654413.9,725000.0
17244,619927.47,550000.0
11495,255585.31,216000.0
4401,475826.7,448000.0
7772,529106.5,540000.0
10807,220109.97,201000.0
7414,705148.94,725000.0
1282,1468951.0,835000.0
9942,681322.74,578500.0
6842,246386.5,161700.0
3947,307957.89,310597.0
13420,246932.71,230000.0
7681,594592.36,565000.0
17017,757483.75,745000.0
1158,382055.26,290000.0
8870,746437.88,855000.0
2876,777737.9,685000.0
20824,478867.5,485000.0
4680,457013.33,415000.0
20037,623966.5,570000.0
5802,339859.76,254000.0
15809,895717.14,850000.0
13114,286036.35,279000.0
16894,383490.08,360500.0
9961,322180.7,235000.0
4191,513065.15,550000.0
10838,203499.2,235000.0
4653,527258.16,556000.0
13672,596977.87,535000.0
14181,1223110.77,1800000.0
5160,635926.68,813000.0
7687,325905.04,275000.0
5749,778219.49,699950.0
963,235041.1,265000.0
17977,465207.5,700000.0
8513,544775.27,510000.0
6508,454760.33,475000.0
19995,485255.5,502000.0
18501,457325.85,395000.0
16541,454783.11,425000.0
9955,502160.53,583000.0
4909,186701.5,225000.0
6422,537446.84,503500.0
1731,733751.43,729000.0
7808,235956.53,231200.0
8083,803692.09,865000.0
7486,306093.5,305000.0
17365,684677.1,605000.0
8398,398723.0,306000.0
9800,478040.63,505000.0
9231,415767.7,452000.0
3100,906695.83,775000.0
15601,917827.23,912000.0
21354,2072545.8,3000000.0
15423,203912.6,237000.0
19346,414694.94,480000.0
2559,969533.44,965000.0
8056,287504.48,320600.0
9861,524584.5,563500.0
17323,341887.7,240000.0
2546,861570.42,895000.0
11155,206981.7,215000.0
16116,314077.32,315000.0
4634,331311.0,375000.0
1258,453816.4,441500.0
12022,432138.42,306888.0
10365,483945.99,396400.0
6803,266871.22,270000.0
15027,469799.15,412000.0
8332,474770.21,475000.0
273,424266.63,331000.0
5887,872241.53,749400.0
8144,427817.5,442500.0
2534,205221.4,175000.0
20289,341453.8,345000.0
11369,816786.38,850000.0
8455,306003.4,312000.0
13080,470922.5,680000.0
14013,359187.2,375000.0
19906,508734.0,544999.0
8344,841741.75,871000.0
7177,302454.67,300000.0
11579,347739.43,205000.0
15242,643393.5,500000.0
4843,316463.8,265000.0
3015,549553.6,530000.0
10925,451874.25,450000.0
14867,222472.0,289000.0
18811,567380.0,485000.0
16892,372802.33,360000.0
11892,379968.45,175000.0
20718,920941.18,1095000.0
3503,475273.99,445000.0
15205,276889.0,190000.0
9754,736473.9,750000.0
9014,453359.0,415000.0
19678,547696.0,535000.0
6355,477623.1,473000.0
10946,1315763.68,1225000.0
13754,319598.48,330000.0
9162,605011.42,700000.0
9043,349743.7,399990.0
16712,1209519.33,1200000.0
18153,787965.5,940000.0
18670,213299.3,202500.0
11802,363479.9,354000.0
11222,451307.5,460000.0
4166,552702.64,606000.0
11943,247013.58,215000.0
8935,474391.9,463000.0
18145,383563.36,250000.0
4949,818579.56,875000.0
18638,510034.82,520000.0
10820,499697.21,460000.0
6969,370101.97,378800.0
2237,563068.25,515000.0
13525,542076.8,418500.0
20156,388250.0,309620.0
5663,412846.89,380000.0
3171,689863.25,401000.0
20270,382283.64,385000.0
257,269294.4,255000.0
17663,365717.94,339275.0
15128,381299.75,345000.0
13976,212219.0,165000.0
20703,329422.96,352800.0
20953,275255.5,279800.0
17190,432486.25,475000.0
6810,517834.28,550000.0
19690,310427.0,328000.0
7326,225285.0,249950.0
13981,700822.94,600000.0
16026,447416.88,425000.0
15041,356357.36,335000.0
11648,211863.21,206000.0
16507,610882.99,395000.0
10152,253511.72,257000.0
1743,605780.04,600000.0
12813,335275.1,305240.0
19712,489781.5,515000.0
5201,285196.0,292600.0
4344,352630.0,353000.0
5762,249754.35,258000.0
7168,245643.94,259950.0
9872,538114.02,539000.0
17889,333980.09,400000.0
2312,226013.5,250000.0
12432,635676.83,735000.0
4165,425061.0,410000.0
15698,317073.91,251000.0
17057,634159.75,549950.0
8013,338412.62,308000.0
3901,932800.76,1379900.0
2752,250290.6,212000.0
19761,840556.01,820000.0
10803,282705.5,297262.0
9725,1075484.24,1175000.0
3366,473103.53,405000.0
15516,792538.6,710000.0
4032,626899.33,565000.0
6625,907606.47,830000.0
16231,195874.46,189000.0
4148,326573.6,341000.0
1644,403589.64,342000.0
8522,488759.2,400000.0
8687,405304.15,415000.0
6466,416841.05,560000.0
103,251743.77,290000.0
14238,200145.98,230000.0
18979,479610.41,450000.0
13541,328371.57,360000.0
8407,280265.49,236000.0
12894,509963.97,413252.0
20249,1297270.27,1285000.0
3634,325108.8,400000.0
5516,308754.6,280500.0
5286,482997.0,478000.0
5942,845345.89,925000.0
16750,352015.98,355000.0
15413,394380.2,348000.0
2751,206789.5,190000.0
15820,553849.0,630000.0
13163,318027.06,365500.0
7462,316199.03,229950.0
10690,1126962.07,1050000.0
13262,352510.6,435000.0
8583,242944.4,244900.0
13898,510741.55,506000.0
18072,391352.41,383000.0
12837,433927.18,440000.0
15484,647591.35,705000.0
14528,338008.54,320000.0
4935,388475.0,385000.0
10466,495544.04,445000.0
20196,1394667.14,1800000.0
8496,344534.88,332000.0
13474,1210477.0,1275000.0
57,318155.0,301000.0
17378,388002.24,439950.0
16847,346118.39,430000.0
15801,763002.3,655500.0
5952,379156.68,461000.0
15419,1081067.44,1089000.0
7580,359975.39,250000.0
18744,695730.0,920000.0
15051,676174.65,852000.0
13473,299972.68,230000.0
17492,427301.69,350000.0
6687,474804.95,430000.0
14775,243065.75,263950.0
7268,318129.28,275000.0
12103,808813.17,870000.0
2301,475090.71,471000.0
13643,346965.8,372000.0
9242,369689.0,323000.0
10509,677924.16,783200.0
4170,653034.9,550000.0
379,1307603.48,1350000.0
19434,370834.24,279900.0
13084,251942.17,198900.0
4981,298989.9,285000.0
18375,443470.74,410000.0
4404,282217.0,225000.0
14255,210393.1,285000.0
6143,979058.63,1039000.0
14668,904886.5,998000.0
5980,1016363.8,975000.0
927,1182008.85,1200000.0
8622,514976.72,490500.0
20651,358132.66,386000.0
4375,5207245.5,5570000.0
8383,439457.15,440000.0
4285,447557.71,485000.0
12700,574514.5,560000.0
399,323826.85,322500.0
18056,311828.0,340000.0
18774,926657.38,909000.0
7113,216000.45,180000.0
2503,194008.4,175000.0
11488,283186.1,255000.0
2698,439898.33,410000.0
8319,526250.0,510000.0
13023,238601.25,219000.0
11678,266501.0,265000.0
5407,1251735.69,2850000.0
21287,334935.65,337500.0
2864,208759.0,205000.0
9536,659277.54,730000.0
6301,253359.1,270000.0
4540,328309.7,421000.0
18348,1402732.8,1650000.0
15685,1014493.9,970000.0
2497,557988.06,462000.0
20278,856695.17,837219.0
9357,489102.58,375000.0
19471,485008.8,493000.0
14144,361832.27,365000.0
10094,617757.7,471000.0
8628,709115.88,700000.0
19524,248672.53,250000.0
20305,542920.0,540000.0
14443,178204.85,195000.0
2616,615947.86,739000.0
467,1198622.1,1199000.0
5348,529293.83,575000.0
19015,476038.23,350000.0
16149,625018.0,615000.0
4413,312849.86,379500.0
13162,1570249.7,1999000.0
12596,426350.5,425000.0
4871,813535.58,815000.0
17202,500254.02,435000.0
6462,559012.16,535000.0
15443,424033.8,398000.0
9466,337424.5,417000.0
20621,462302.81,450000.0
20285,1113411.5,1267500.0
9452,448400.88,395000.0
20864,2544991.9,2900000.0
3733,617431.83,598600.0
7988,442276.5,499000.0
16359,229299.5,225000.0
10502,835533.14,951250.0
3393,480940.46,465000.0
18100,474238.5,475000.0
13153,1824228.5,2000000.0
7267,518863.93,595000.0
19009,757704.36,735000.0
7495,258609.25,310000.0
13367,708559.09,665000.0
12431,564030.5,567500.0
18122,489001.0,476500.0
19579,339985.84,335000.0
3,487579.0,604000.0
7745,445939.41,459000.0
2028,386134.0,399950.0
20523,566737.1,619990.0
14410,367333.76,415000.0
9614,268719.4,315000.0
21028,861557.22,1061600.0
21266,527680.57,580000.0
1732,339878.84,397000.0
18533,314138.7,335000.0
20816,454239.47,414000.0
2392,253749.16,242000.0
15168,330716.0,297975.0
4328,263767.0,318000.0
3486,444697.66,338500.0
3953,401487.33,202000.0
18137,671827.45,715000.0
15437,513236.87,565000.0
7983,439356.01,408000.0
20774,570726.01,605000.0
12032,498495.75,525000.0
11818,451619.25,525000.0
7748,527707.8,485000.0
5954,473980.0,352500.0
16038,476533.0,475000.0
11430,787641.72,765000.0
42,877223.25,861990.0
16274,531582.27,427000.0
19520,294917.37,319000.0
19836,732876.86,818000.0
20696,751160.0,689000.0
795,1111944.3,1216000.0
14912,745935.0,905000.0
396,432511.54,360000.0
16643,572645.26,582000.0
5333,251382.14,244000.0
18891,264388.18,218000.0
15831,1297796.52,1190000.0
16599,456413.18,418000.0
19602,410793.46,399000.0
14452,391609.57,525000.0
15878,519466.85,571000.0
18321,300332.16,330000.0
19499,1278845.7,865950.0
9818,963136.4,665000.0
4068,339646.3,359950.0
16950,445769.94,660000.0
21384,617869.36,540000.0
407,627526.01,632925.0
15117,970997.04,910000.0
46,202584.0,210490.0
21251,408480.2,436952.0
4560,375691.13,345000.0
6913,433207.95,447500.0
7097,508913.14,530000.0
17632,410282.5,424000.0
13093,403150.4,395000.0
14324,432558.0,400000.0
18910,883352.44,789888.0
14329,717567.44,765000.0
14940,628751.26,759000.0
12656,394281.9,415000.0
11799,640734.97,655000.0
14540,554379.87,481450.0
10872,356099.69,283000.0
5570,231567.01,242500.0
20071,1417590.98,1333000.0
7753,258340.07,280000.0
4192,582235.79,755000.0
9502,299480.27,340000.0
14603,323351.0,308500.0
13806,690440.79,860000.0
3233,582972.26,580000.0
2485,754694.92,753888.0
7185,486635.38,560000.0
7738,321653.9,325000.0
5678,616620.5,487500.0
13061,355084.65,225000.0
16313,250741.5,254000.0
12385,599385.0,627250.0
2483,474405.5,475000.0
15252,436728.9,551100.0
7469,377904.91,376000.0
11782,323737.72,350000.0
20262,431416.52,491000.0
4742,411967.0,390000.0
10376,336044.29,359000.0
9981,216202.46,220000.0
5992,283442.99,282510.0
20273,503816.53,405000.0
2319,336064.0,358000.0
11820,378765.88,374900.0
8591,286168.89,318000.0
8739,1296394.57,1370000.0
584,668676.88,685000.0
6885,601661.76,589900.0
11937,295532.89,312500.0
2622,681459.29,656000.0
18608,879627.0,813000.0
3784,260219.18,239000.0
2602,448633.99,465000.0
9932,314320.2,326000.0
5971,734877.3,600000.0
708,208627.9,215000.0
819,641038.9,825000.0
2702,896950.5,749999.0
7539,775280.28,825000.0
6918,277607.25,275000.0
1822,253570.85,243000.0
9213,258681.74,270000.0
17745,296021.95,310000.0
3703,542629.0,360000.0
17811,426798.85,458450.0
6290,694546.46,755000.0
1722,251604.99,189950.0
13387,791694.25,850000.0
16494,724745.99,712000.0
7247,469779.5,445000.0
19817,849859.05,897000.0
9606,656396.29,641000.0
10853,1175539.95,1013050.0
13047,376510.2,425000.0
4977,374006.06,439950.0
20471,795522.07,799000.0
12326,661375.48,630000.0
15473,681206.58,797000.0
3525,553454.8,557500.0
6659,264116.0,235000.0
644,245526.75,425000.0
18046,1768030.2,2367000.0
12283,200765.5,204000.0
5943,705475.51,780000.0
6920,419922.0,415000.0
12540,348460.57,320000.0
20118,296280.45,316475.0
3002,250931.97,273500.0
3769,681548.35,637000.0
18002,361657.38,280000.0
6798,716868.0,772500.0
7305,263537.66,269000.0
13139,1116936.86,1275000.0
8865,294134.75,315000.0
2605,327698.48,455000.0
2133,393350.46,525000.0
6311,652017.05,650000.0
3265,389903.1,363000.0
6206,392472.25,409124.0
2950,3019752.2,2950000.0
5135,318324.78,308000.0
10772,214212.0,207000.0
7046,694453.14,765000.0
14999,296025.89,245500.0
8404,723264.53,649950.0
10815,694386.49,650500.0
6824,332322.92,327500.0
1430,692548.0,352950.0
13427,417180.46,415000.0
10580,442519.5,575000.0
3334,241387.75,160000.0
2505,408162.09,535000.0
17128,366904.5,399000.0
19672,461265.5,465000.0
4691,725711.8,650000.0
11778,351812.95,380000.0
15780,836820.95,778000.0
19058,252528.74,263000.0
20812,806412.26,820000.0
7528,265982.3,256000.0
19876,776906.99,754950.0
2326,663428.0,815000.0
8887,417036.41,420000.0
3721,362368.77,325000.0
7900,478004.8,495000.0
9048,270142.64,250000.0
12136,482702.87,480000.0
14801,858556.0,920000.0
21334,445741.51,420000.0
9912,597246.1,533000.0
8213,625138.76,400000.0
457,235865.89,230000.0
21132,551314.72,580000.0
17792,332285.0,342000.0
3686,226018.99,240000.0
15264,881492.78,813000.0
18390,269090.8,339000.0
18780,321537.3,313500.0
21250,1296143.04,1107460.0
12998,399514.0,402000.0
14979,529654.34,370000.0
19549,332483.5,327555.0
19636,411828.5,449950.0
3323,382475.0,401500.0
13739,650363.0,530000.0
17277,472415.87,445000.0
2117,196662.55,185000.0
20563,1554732.48,1135000.0
668,999050.0,865000.0
1162,602343.06,605000.0
7913,297872.48,285000.0
3488,287604.1,299950.0
6345,189889.03,170000.0
18406,658641.04,651000.0
8156,713653.0,688000.0
7120,526219.5,565000.0
1219,425397.7,349000.0
431,1000517.27,722500.0
19067,1916432.4,2720000.0
17647,497721.6,455000.0
3950,223875.5,155000.0
20141,256104.49,255000.0
10980,258119.09,315000.0
3014,718520.0,763776.0
10168,624624.29,720001.0
9002,199609.84,220000.0
14364,301978.75,299999.0
3433,546630.94,640000.0
5180,234650.99,260000.0
5514,589942.9,578888.0
2694,439369.75,422500.0
20436,776974.27,680000.0
14500,394583.0,283000.0
15214,954110.08,780000.0
15014,565286.45,448000.0
9233,234287.03,235000.0
5216,408100.58,294000.0
5576,793485.0,874000.0
17723,723537.4,645000.0
18159,644111.15,658000.0
15816,366537.98,350000.0
315,389828.95,390000.0
7134,2219992.8,3200000.0
18561,201987.41,230000.0
6730,686209.25,700000.0
18963,231769.55,163000.0
1419,675457.45,715000.0
6245,215568.35,236000.0
18899,500903.26,402500.0
12400,415180.08,445000.0
10906,321142.64,320000.0
14705,902744.72,300523.0
8087,496583.45,567000.0
7175,467632.26,375000.0
6779,499118.3,450000.0
11365,459918.99,405000.0
17090,299176.1,349900.0
17549,863138.08,1080000.0
9438,533719.5,550000.0
286,447294.0,405000.0
16747,1052814.39,972000.0
7387,607020.81,665000.0
19038,498963.5,585000.0
8342,481048.1,418000.0
7582,649641.95,575000.0
15040,230545.61,225000.0
293,748007.72,550000.0
21434,393860.92,400000.0
10470,530374.0,500000.0
13064,562133.2,680000.0
4842,761217.25,825000.0
8918,616906.0,454000.0
11099,291264.78,310000.0
15570,489935.16,440000.0
21259,509485.99,494995.0
11237,571351.45,515000.0
907,644642.31,645000.0
9084,741950.3,825000.0
5350,351825.23,323000.0
8280,820566.0,875000.0
8046,394340.2,395000.0
11804,496290.48,400000.0
1994,240236.77,272000.0
17233,546598.28,525000.0
1704,383415.27,700000.0
10202,550322.26,595000.0
19204,331610.13,330000.0
13954,255810.61,280000.0
977,505341.0,535000.0
1873,336908.78,345000.0
9740,316417.57,372000.0
11732,703769.05,635000.0
621,597007.95,559950.0
3668,638514.26,750000.0
10406,428569.42,410000.0
11698,355735.5,400000.0
8542,653667.38,559000.0
16709,224936.02,202000.0
7115,384982.12,436500.0
1153,607198.0,482500.0
10612,446847.98,375000.0
15410,499156.68,547000.0
20447,370382.5,359000.0
10056,252653.17,252000.0
12310,325711.04,317000.0
2703,899581.0,779000.0
586,353896.63,265000.0
10883,995318.64,1250000.0
20333,334369.45,305000.0
10557,423791.0,435000.0
13431,902705.5,905000.0
6281,236403.5,240000.0
20102,1026309.14,1206690.0
6663,634930.0,640000.0
7020,1033161.8,990000.0
14673,1088396.85,1260000.0
9482,237990.79,257100.0
16540,965171.79,900000.0
7026,632642.28,600000.0
21075,530345.97,505000.0
19884,488526.0,539000.0
19688,975682.83,1100000.0
6151,416363.0,450000.0
12227,424799.68,295000.0
9934,331485.9,291600.0
852,187735.34,245000.0
16004,342693.5,350000.0
4048,252393.34,246700.0
2935,299541.65,378000.0
10035,267901.38,250000.0
8727,505721.32,492000.0
6688,603215.0,495000.0
1339,400006.48,360000.0
3147,555792.7,490000.0
20142,436340.34,415000.0
3482,582963.3,535000.0
20131,541034.4,520000.0
18886,169072.08,135900.0
3498,318964.5,277500.0
736,579724.55,740000.0
10162,424663.0,426000.0
5437,196111.5,111300.0
14319,305947.53,200126.0
3623,781068.8,695000.0
450,587846.0,551000.0
19583,255110.49,282000.0
4037,378235.13,324888.0
11228,501920.76,500000.0
10786,583848.0,420000.0
1071,284705.57,325000.0
20930,365962.41,380950.0
17039,940183.22,997950.0
3529,474046.5,402500.0
8439,456239.86,270000.0
13214,336648.78,325000.0
16702,511346.83,520000.0
13909,822567.12,875000.0
20198,711580.05,745000.0
1144,716900.54,699000.0
14339,957951.6,825000.0
18083,358268.86,349500.0
3226,1295901.55,1000000.0
1237,619941.9,546000.0
7458,603211.58,645000.0
15593,261965.5,255000.0
16321,320475.1,345000.0
17165,497201.43,475000.0
9584,1954224.5,1395710.0
20790,900014.1,860000.0
41,577452.59,775000.0
16615,615056.66,450000.0
13355,561214.09,485000.0
3643,730675.6,772500.0
7801,331866.69,330000.0
11917,258739.0,247000.0
11403,429039.5,398500.0
2578,478196.0,381500.0
19819,639746.98,685000.0
14522,667525.51,760000.0
2034,267139.85,272000.0
1123,1109056.27,1278000.0
6664,250283.7,267000.0
12255,873722.14,1115000.0
8866,278757.6,250000.0
13827,377436.87,262500.0
15506,305392.08,252000.0
20913,381804.75,359950.0
17894,835349.16,820000.0
12862,702890.68,787500.0
14549,215124.9,220000.0
1347,629078.18,549000.0
11055,357909.0,399950.0
2585,422019.7,450000.0
18814,235702.0,203700.0
11901,654870.62,845000.0
3528,439108.02,325000.0
7588,302782.04,275000.0
3739,1756746.7,1740000.0
7033,250741.55,281500.0
7930,669999.76,622000.0
16305,563655.72,525300.0
90,281094.2,243500.0
10796,594242.5,462500.0
35,752516.98,696000.0
5043,481694.18,643000.0
3978,553285.25,525000.0
4874,309459.47,298700.0
17158,278309.78,265950.0
4139,544787.0,438000.0
10381,263551.69,262500.0
5934,558500.25,560000.0
17051,731006.49,707000.0
13987,467079.41,450000.0
12276,507454.73,395000.0
8039,296749.76,315000.0
705,362747.0,390000.0
2207,722246.8,665000.0
9601,460279.5,450000.0
5547,1272615.65,1880000.0
9270,727950.64,465000.0
8958,349194.56,415000.0
8938,302787.41,355000.0
10021,437478.5,464000.0
5304,603397.24,570000.0
2958,802558.54,991700.0
4972,374566.88,425000.0
5071,348918.08,310000.0
13714,288063.44,285000.0
18054,564150.88,535000.0
3315,591362.4,626000.0
13063,390872.0,335000.0
13444,742151.11,715000.0
15791,268299.99,279000.0
10129,671182.25,700000.0
20242,598174.06,609000.0
17866,264894.79,285500.0
12117,258785.26,265500.0
6879,453141.77,390000.0
2002,599194.58,630000.0
13505,503390.5,492000.0
9331,526699.66,549900.0
15171,531103.77,622500.0
20377,258656.91,230000.0
10620,581949.33,428000.0
14129,1252995.18,1225000.0
15851,368243.61,415000.0
19142,380932.44,355000.0
16560,540797.75,520000.0
10261,424735.14,401000.0
7802,619518.74,653450.0
8288,692483.92,775000.0
5852,940668.4,963000.0
7924,921890.3,980000.0
5716,716992.5,705000.0
18190,334990.0,349950.0
16840,273258.23,296500.0
17978,461111.67,511100.0
11466,422610.34,315000.0
16426,179934.62,109500.0
3474,595302.1,619420.0
16798,590668.85,542500.0
17626,862641.9,799000.0
1866,1011167.05,1125000.0
2221,250999.95,205000.0
6756,271840.0,310000.0
17215,381354.49,390000.0
6628,261452.5,230000.0
17049,338160.99,298950.0
10951,1050026.0,1120000.0
5211,352525.34,379000.0
651,1841828.0,3070000.0
20281,523066.41,482500.0
21176,507239.0,495000.0
