,Prediction,Actual
13063,474307.18461217184,335000.0
13444,741301.4455804102,715000.0
15791,399592.06239861343,279000.0
10129,606197.3197480922,700000.0
20242,433246.4502234914,609000.0
17866,436034.7050502306,285500.0
12117,243741.12176972663,265500.0
6879,455223.7409017816,390000.0
2002,570639.182969907,630000.0
13505,575264.0456026198,492000.0
9331,609873.5606414819,549900.0
15171,638011.7184647479,622500.0
20377,250217.64827851125,230000.0
10620,341834.02320481255,428000.0
14129,918192.8562990365,1225000.0
15851,435233.1030944544,415000.0
19142,547956.9313238246,355000.0
16560,635653.0775666704,520000.0
10261,582489.269262514,401000.0
7802,555740.5938583746,653450.0
8288,639009.2056328051,775000.0
5852,953533.1139013482,963000.0
7924,847586.2131458976,980000.0
5716,779014.9624047602,705000.0
18190,317116.223284815,349950.0
16840,317365.1689769119,296500.0
17978,362408.14767300826,511100.0
11466,372030.5269715409,315000.0
16426,105167.08165757492,109500.0
3474,692797.1613098836,619420.0
16798,472642.00626651384,542500.0
17626,671468.7632650554,799000.0
1866,728329.8040204451,1125000.0
2221,270829.7976678285,205000.0
6756,286817.4523262528,310000.0
17215,468844.40315224475,390000.0
6628,260015.3721041456,230000.0
17049,446307.17842903326,298950.0
10951,1333381.6036479422,1120000.0
5211,602446.8698193702,379000.0
651,1849198.430581268,3070000.0
20281,528485.2743676032,482500.0
21176,444367.319265638,495000.0
5862,740401.891954884,497000.0
11506,947948.7635922151,835000.0
7425,278615.3015301875,359000.0
12793,666900.6744917507,315000.0
19240,563162.986965062,620000.0
14310,240699.16045529454,269950.0
836,525190.2635560769,456500.0
4397,523389.09328840696,320000.0
9295,328089.78547852323,259000.0
6246,206674.86432620982,265953.0
18010,138387.7439323857,158000.0
13375,1064024.9503877135,790000.0
19984,514262.46047521906,535000.0
16467,685951.1222699778,665000.0
17,541880.0303894321,485000.0
5139,169693.53044602787,630000.0
21188,383942.15893125953,419500.0
18324,324926.34319426503,365000.0
5528,120474.50441644178,142500.0
7510,615333.5860185812,621000.0
9985,621437.5810239863,380000.0
21273,639402.2687958528,650000.0
7228,572921.3990215493,654000.0
6544,655429.918389551,715000.0
20636,406908.54315831955,351999.0
6932,619650.567441117,594000.0
6132,569830.9534194992,650000.0
20030,926405.839214757,780000.0
8528,286104.0915684146,281000.0
17521,1014198.4790514895,825000.0
17178,329094.6920467856,430000.0
647,500040.77098455885,325000.0
13603,307172.91247920494,231500.0
11201,655783.0070314809,740000.0
6243,468369.3155382647,390000.0
8237,272098.9491898507,306500.0
1321,637234.1169431942,430000.0
8898,308628.68134619796,397900.0
18031,742605.0387058511,450000.0
15460,744046.7634282127,687500.0
13321,615949.8954171381,720000.0
1905,1583077.9435082758,740000.0
10548,585333.3316825698,440000.0
17929,535366.7061106513,397000.0
13536,200013.62231781008,210000.0
20109,210932.155027039,216000.0
17394,1041159.6742106924,965000.0
17095,624407.9437684548,650000.0
10519,479614.3639156661,489000.0
13381,489985.9632159985,372000.0
19026,832792.1488966056,1003000.0
3745,782175.5566191414,472500.0
1429,229164.4330229833,264950.0
4351,869532.9733906797,480000.0
5814,482293.76673793735,540000.0
217,1122731.9870225303,1072000.0
11897,1005549.8100694307,771150.0
13077,455094.73873189476,525000.0
18291,967806.1860673103,885250.0
16430,246931.04338142957,249000.0
1396,459118.3828734348,283500.0
8477,532367.0557542926,752000.0
19478,918720.7825583931,1264000.0
4954,477338.272596047,395000.0
14866,396898.43377032725,555950.0
15741,553415.1273753188,865000.0
6536,412798.4775075334,425000.0
1739,1405887.4155886862,1038000.0
4563,990043.3010260431,1206500.0
11405,757599.3761285737,815000.0
14672,526859.3608738977,290000.0
11018,532929.1672047229,425000.0
11884,556335.6231227918,365000.0
17838,102114.2413072476,212000.0
15544,1082471.6518145674,889000.0
4577,804068.4019601253,880000.0
19002,486150.18633366504,517000.0
17832,542833.874310274,320000.0
14737,326793.4334201922,383000.0
9642,827401.2124915648,669000.0
11144,469346.83183710184,403900.0
21352,469933.1753410526,585000.0
1187,290447.3314189137,361000.0
2797,272424.3154112584,332000.0
8909,320141.14292419516,275000.0
18729,799020.1117732826,850000.0
891,147323.28742356732,291500.0
17443,1115579.3545183097,970000.0
1323,493302.2767247922,567500.0
21135,457900.4715469894,539900.0
20623,459354.12301463936,290000.0
6532,596416.7395643514,550000.0
1838,330504.9395220232,210000.0
18943,226297.83910928667,240000.0
3894,390287.77851960424,635000.0
21349,1192160.2577905315,1450000.0
20236,358835.2626086072,461000.0
4518,318659.32288672146,250000.0
4884,792554.4797043285,690000.0
387,501569.87361223425,330000.0
11503,552147.6750323096,495000.0
4738,316102.0767858807,275000.0
15142,301256.18025588896,329000.0
1358,152344.84099912219,260000.0
1035,138171.6528892498,197500.0
3948,293449.1241486294,355000.0
13532,611253.2932465395,825000.0
20768,813702.4719432384,925000.0
19048,372460.6466747994,229500.0
2448,1247747.738481503,1280000.0
841,357957.15510761016,254000.0
13573,349030.88191160944,240000.0
3211,1191889.7603561752,739000.0
4417,549854.3797076138,470000.0
4699,218927.48403771804,405100.0
6434,728927.814211557,710000.0
10424,340603.2144916088,420000.0
12256,1619527.8513236367,1550000.0
14290,517133.96329402935,606500.0
5290,660328.6499388982,723000.0
18700,545677.647243891,675000.0
13523,740080.1636677224,898000.0
11406,803507.5076831804,1065000.0
9875,309248.0295102445,215000.0
10311,366817.7209100253,406500.0
9893,798911.5289843268,755000.0
19753,375732.4655176584,380000.0
140,682537.5321788507,527700.0
12974,769148.2139080882,915000.0
16952,857307.7454396709,435000.0
15277,421398.5066782045,375000.0
14682,997151.4763838294,925000.0
14273,385817.4837845609,302000.0
11188,217530.0755084731,236000.0
18151,627793.834233136,409500.0
2065,1000496.6508452239,822500.0
10062,396198.9824866138,245000.0
4724,922995.8288315415,950000.0
1444,272203.4874145364,250000.0
15005,365564.7508034402,390000.0
1372,422988.5721701436,433500.0
4630,398682.97777112154,324000.0
2753,445607.0133899787,325900.0
278,522309.2203208258,405000.0
12036,670328.1244536199,744000.0
20577,258125.09151147155,298900.0
13922,335924.13782428496,169000.0
3335,371640.2468098558,542000.0
15102,238219.77205034363,340000.0
13201,795869.3125174582,685000.0
360,828619.4042009636,795000.0
17534,195351.79050028196,275250.0
513,1335460.0974375424,2250000.0
8195,768710.7502705095,787888.0
13376,577827.7826678957,565000.0
8251,503711.8482669095,542000.0
19404,743701.4226804812,575000.0
3047,671956.2184009409,728000.0
10328,508046.5131442965,330000.0
2789,173715.23493708723,157500.0
13529,365079.5199794605,350000.0
2380,536107.5503369839,446000.0
21387,385705.9774264536,337000.0
19981,331463.57580532087,379000.0
4548,305679.5912409915,456000.0
7901,509098.75942322204,420000.0
5418,1154533.5630615074,1215000.0
20482,784770.3967986625,560000.0
6161,804845.2535054163,435000.0
12090,665651.0986723563,486000.0
14856,509777.2060065125,589000.0
14833,581594.5990781779,730000.0
11423,995528.527590447,849000.0
12769,450435.89843265095,472500.0
20107,889149.8055100633,785000.0
10855,90299.46325843234,170000.0
6916,698961.9261256639,707000.0
20068,665672.8784915949,790000.0
6231,881642.6851119396,885000.0
9658,396692.9512135745,354000.0
11791,753040.9832990861,672500.0
16829,480883.9382033977,415000.0
17617,682976.0167724093,1210000.0
2403,629508.4583697574,525000.0
15969,470370.5161944836,290000.0
4904,571079.4861851447,559000.0
3559,428903.76086943306,310000.0
16991,611984.8306151597,480000.0
21100,399867.7365330914,378950.0
20398,320550.5111954709,552500.0
12994,479223.88858428784,381000.0
16802,-23251.839720789227,129000.0
15488,856044.7649371465,907500.0
14797,326192.3283562156,392500.0
16884,434713.68630842224,600000.0
16139,192972.43527824938,260000.0
13278,231872.59396577242,240000.0
11591,605125.8164303033,422500.0
3169,762969.1265483215,414000.0
11573,404851.69070171425,244000.0
16565,47346.971088562044,85000.0
1705,871056.8527052131,830000.0
9152,685369.3838932131,704000.0
5714,325260.0667457755,215000.0
13206,470732.5304636558,350000.0
3473,772133.746161477,980000.0
7791,678697.5099292714,613200.0
18779,286094.8670082721,345000.0
476,548777.3186210715,328500.0
11498,171366.93132618646,238000.0
11213,741478.4504690551,695000.0
18160,163614.37021337723,218250.0
11214,279398.7299001813,279000.0
5721,693542.0081949221,638250.0
4199,685913.2987143734,780000.0
18326,563498.0778264931,403500.0
8703,902199.6290321274,895000.0
6002,476941.3152592721,295000.0
13698,606049.6447417852,540000.0
12902,417315.06769904646,337000.0
7671,274815.70370411396,340000.0
18647,753987.4413808015,855000.0
6298,1001119.7984537756,905000.0
17895,1095508.4032611419,1250000.0
8686,129504.03029173065,305000.0
14398,328444.93599042646,360000.0
14244,331715.6404958416,326000.0
17145,556057.1965790772,669000.0
3068,530538.8444035124,425000.0
2777,612185.790437119,525000.0
19039,397611.26919258037,319000.0
970,272695.5257656382,216000.0
16361,412102.40142964316,300000.0
5031,532387.4481821249,643000.0
9117,388301.4401628616,293000.0
7609,308323.2884285868,220000.0
9571,503117.9835912422,392000.0
20622,519119.45618925465,643950.0
19591,178653.04651646438,304500.0
17652,683377.2707642288,744000.0
3964,148649.31291062798,291000.0
11702,991426.8743690598,740000.0
6599,349571.62386181566,350000.0
13784,796045.4933740745,695000.0
15111,48159.04359996942,192500.0
16730,464729.9833168079,407500.0
6518,345281.4505570305,301000.0
12626,559662.2163809348,320000.0
3156,451319.0365155033,395000.0
17041,434560.18991203594,335000.0
5195,503510.5142184779,545500.0
4296,566494.6773506233,480000.0
6165,231812.78896903386,299950.0
10128,832659.9181944489,649000.0
21368,498800.21862037166,589999.0
8807,540970.9967049111,323500.0
3242,706466.1807594396,732000.0
19101,1108040.2944852542,1550000.0
16263,510571.39923112094,630000.0
733,240752.20355281665,233000.0
16546,232208.69028579793,221000.0
15521,345951.3857585797,585000.0
20449,1106364.4989042976,1510000.0
14185,503911.6461653644,645000.0
15844,279874.0455562071,265000.0
3725,899012.862804134,589000.0
7648,520379.27575472393,569000.0
16057,523989.3824802509,485000.0
15665,202222.69588692638,440000.0
15982,425007.75343207,680000.0
8877,284813.1145743582,245000.0
2872,809208.3636393201,1250000.0
7685,419917.83527496445,345000.0
5549,284626.2612159735,235000.0
1065,859574.7604376994,986000.0
6095,168744.72920110676,260000.0
20532,377592.8560254801,380000.0
15176,361628.6130197566,275000.0
12189,95149.33798408287,185900.0
20012,547258.3975156294,429900.0
7731,438086.7481381849,245000.0
4525,-5474.010840687843,185000.0
11231,436857.8138153637,300000.0
16685,956718.5977468664,795000.0
8796,455238.5888204953,270000.0
19737,904714.8988921492,1260000.0
11844,1142259.6275779852,1150000.0
7457,469195.5334998823,450000.0
8270,364825.0289252213,358000.0
4639,653032.3518892247,758000.0
1441,503326.8771995059,500000.0
7278,522186.98345872574,379900.0
16355,552655.3064432762,630000.0
20108,608338.4115331487,499950.0
11666,754640.041194972,771000.0
7583,390889.28009434545,385000.0
2444,553959.4904476216,703000.0
8763,562253.7690378976,500000.0
13209,244622.2835078449,280000.0
4982,634483.5987067507,798750.0
5230,678267.8168781018,620000.0
17377,426664.9973200485,368500.0
6535,663125.9209714306,740000.0
12836,274348.6538284918,246000.0
345,554835.5738840945,387000.0
7558,857791.1012843231,775000.0
13940,626052.2377322188,550120.0
14375,337931.56303020206,320000.0
10608,182013.18869350624,274900.0
4058,847303.6685362052,845000.0
11615,81737.60901170329,208417.0
14687,286974.390813351,260000.0
19054,162903.66472766973,338000.0
4707,1226244.012749155,1490000.0
12617,697923.2787526564,577288.0
10432,198343.73905197275,310000.0
20951,207263.06287730462,365000.0
15081,730602.7714784249,645000.0
19290,369027.4514785316,279950.0
921,404651.4571697193,390000.0
1086,379212.5296785531,435000.0
19766,587986.6206436121,375000.0
3025,805600.9141139517,615000.0
12202,364002.4534257072,270000.0
3421,501942.09090518183,425000.0
12010,598564.8830054614,599000.0
6394,248533.23932928132,286285.0
2699,307194.0676728616,438000.0
15566,349044.9785787398,326000.0
14455,811851.2455681226,984000.0
13820,851120.359518787,975000.0
1362,690445.3896277063,1131000.0
10108,201353.41646730318,260000.0
4309,132481.85424147593,230000.0
5567,347715.29346637183,335000.0
9119,1052429.410422273,1500000.0
3011,349489.17337756394,285000.0
2232,494022.1048170364,700000.0
14145,387871.0344502558,487500.0
5900,357678.8378123656,420000.0
20359,267839.9125617085,550000.0
13466,444762.21457699686,340000.0
4991,1281053.725511623,600000.0
6547,267155.1770747269,302000.0
17213,424242.17984514334,286000.0
9868,604508.0660589082,616500.0
5477,377218.87139546743,285000.0
5893,651379.6069938074,336000.0
12222,826661.1115659097,895000.0
13094,518174.2870881711,370000.0
13030,388243.5577293604,320000.0
8241,847175.1786202962,473000.0
2129,332948.5803207961,353000.0
2414,353634.9206577217,233000.0
2794,1093836.5887094704,1385000.0
6357,334333.32661267754,470000.0
15172,444623.62556839956,550000.0
2375,487081.5129403927,449950.0
10436,745678.1505975546,850000.0
6307,182085.57917697227,239950.0
19239,153205.78670677915,205000.0
4448,749530.0483182374,728000.0
16120,794418.6785629733,1620000.0
17783,395344.87390812265,330000.0
2684,642750.4353156695,610000.0
12139,438742.2785186807,490000.0
15910,816153.0532931063,655000.0
8453,397026.97783507535,553000.0
7974,227341.94105189678,258305.0
1383,754730.5966584226,545000.0
19149,261309.9207344005,279000.0
10733,527647.2785680805,515700.0
12898,356728.47603937227,365000.0
13033,309620.03447753156,260000.0
16273,469365.0114916286,424950.0
2748,1101519.0619848147,960000.0
14903,563568.0061937688,522500.0
20721,1132781.195961289,1940000.0
2635,267381.81332860456,202500.0
18355,323739.0667386581,319000.0
16203,389597.6077963847,367000.0
9681,90019.55431638355,219000.0
10007,445611.1617075136,365000.0
3965,305605.9432104868,420000.0
3415,449036.5607132915,412000.0
5701,508961.5848853943,267000.0
19754,306628.96912604396,340000.0
169,320450.9047288429,284000.0
21346,315308.3244127055,462500.0
20808,390188.8804170771,343000.0
18111,495676.6861079157,380000.0
4325,789571.9276778382,600000.0
19052,182391.8313716445,218250.0
10551,475583.20654737426,250000.0
20762,340115.13469288393,465000.0
9999,1041940.2011332185,1227500.0
8214,403889.5594514429,453000.0
19016,852036.4477786262,660000.0
14280,353467.61707176664,305000.0
11898,253668.36190908938,225000.0
553,626614.4680213726,750000.0
6020,624968.7459471807,827000.0
14880,542162.5165300707,426000.0
13266,701769.7191453185,740000.0
16306,1043852.7413844258,760000.0
13822,309518.10446156457,350000.0
10221,420897.6685203392,399900.0
10804,592844.7243006926,735000.0
15666,417338.82720592455,294450.0
14753,895934.0127521605,750000.0
5412,683096.9135350379,890000.0
137,236759.90283103148,382500.0
15802,680040.139595891,555000.0
4739,418182.52602904686,248500.0
8586,824307.6006442312,760000.0
5864,871105.8355610013,925000.0
20631,180762.215720682,182568.0
3472,917316.8417713594,967000.0
6392,470609.1398642538,517500.0
11219,398283.73014815827,285000.0
9153,565154.5764662344,607000.0
9375,411567.9044012609,425000.0
2856,698413.2030972332,599950.0
12736,449985.2970520834,725000.0
9543,303598.8912678517,322000.0
3836,380154.1014884312,250000.0
18552,810167.2580646762,946000.0
1029,386193.1868709818,415000.0
11416,1257250.5710224155,1209000.0
10347,615101.0137116333,690000.0
3375,86192.57383565104,115000.0
4504,653774.3341377773,550000.0
7895,519717.9669031587,440000.0
5866,634423.1913553476,415000.0
7881,885931.9014785622,612500.0
16799,173228.4700933239,191000.0
12589,608737.4777258688,575000.0
4043,418998.96175336675,940000.0
15276,322681.6719283572,387000.0
3434,452599.05050892045,329500.0
4282,149876.06632834114,250000.0
1397,674174.1652207646,425000.0
12624,422845.7133924832,530000.0
12056,570552.8471616202,340000.0
16914,809982.9255384462,550000.0
20304,408508.3321406875,355000.0
14525,608919.4177650807,620000.0
8607,182715.38822189556,380000.0
2213,568052.7243997026,529219.0
15808,664377.5366426937,819000.0
9685,418065.92770057113,514950.0
4115,327287.84894849244,260600.0
17130,606953.3117951356,640000.0
7891,355363.98063344986,340000.0
20504,794690.5104574164,795000.0
2512,397480.5930611263,358000.0
11072,1330638.0511806947,750000.0
21429,830950.0236502591,1007500.0
21404,654449.3130487342,625000.0
15320,669031.0996205373,405000.0
7696,475779.97543255484,440150.0
6091,529632.6767133469,425000.0
18605,198315.7430071534,180000.0
5763,548919.6105776634,450000.0
18673,553578.2144438694,518000.0
2495,1262283.376282468,1245000.0
18541,355075.9003816843,340000.0
3274,852142.8114978472,820000.0
11497,1358987.2235428356,850000.0
20041,654491.5772900269,718000.0
19686,626493.16143839,435000.0
2701,194984.42204907257,298500.0
2085,236011.26831583236,279000.0
7449,470139.1934856492,499100.0
13096,447467.1329425236,402000.0
17690,477833.71938799927,515000.0
3669,674214.1905137202,457000.0
6940,351199.548327778,359500.0
10393,448193.4126032833,405000.0
18511,1171291.8919728594,1150000.0
11592,338141.6294889139,410000.0
20883,703118.092875091,664950.0
15579,657136.7788516028,565000.0
4509,560560.7604665173,530000.0
18413,277738.43789514503,240000.0
15655,418239.9886297361,385000.0
13191,349222.23790105444,435000.0
10074,359255.71964069933,339000.0
15967,665460.764814549,616950.0
7792,399219.7404930624,420000.0
9863,693862.2814322942,374950.0
10969,287432.69419381197,314500.0
18286,472186.7122094239,384950.0
13884,454429.6347540398,340000.0
8842,654372.2124263652,465000.0
19637,423642.2722643439,364000.0
8468,872927.9777531851,1240000.0
9946,503859.4972107231,579500.0
20201,407465.7782351101,494815.0
9630,224334.4047528084,265000.0
17585,234367.38456746005,272450.0
12269,884594.2239305686,800000.0
19850,299234.2116215662,429900.0
17319,511037.9493026723,601000.0
1676,90049.02491347911,196440.0
714,208842.23942737968,289950.0
2678,643815.2661832117,675000.0
15594,558306.2637912474,538000.0
10992,1109926.7389373453,880000.0
14413,438132.65434827807,548000.0
8064,285000.42219914903,255000.0
16267,552626.9003266762,595000.0
5809,65456.64158327744,200000.0
3438,17966.84361966641,200000.0
20884,711996.7388317239,699188.0
3519,656857.8814245389,1015000.0
4391,327130.8030128883,325000.0
14105,647641.0602078893,815000.0
7945,464883.08718404407,390000.0
6,281952.79969915946,257500.0
2743,661256.0596768238,549950.0
8657,980089.6454227857,614000.0
15987,171229.73512992647,270000.0
10500,563087.1906684203,392000.0
5466,521677.3401393425,578000.0
6653,287576.33003597555,275000.0
17026,687111.2667740253,399950.0
18138,633615.0305812118,559000.0
4205,674963.8596146769,815000.0
5998,354499.08129482623,245000.0
12543,521271.3412282218,676000.0
13378,308262.0010678647,289950.0
15580,531392.5639195557,725000.0
19954,925066.0446174823,923990.0
9992,584284.9099094915,435000.0
10484,261866.88342360372,280000.0
4894,1104045.8741513197,970000.0
18392,1070695.1320555718,839000.0
13717,761807.4116187126,670000.0
11776,259396.97014559712,339950.0
18959,676734.5624590805,791000.0
15442,333843.12528646656,310000.0
16591,487836.3528817643,424000.0
13728,497881.5829917247,1150000.0
17987,620497.5653761792,627000.0
1023,1291830.7459205603,2450000.0
12027,614136.1270483249,650000.0
17077,1063806.0278354436,1880000.0
16830,298032.19954509696,401000.0
11158,172900.75875257712,150000.0
18300,378131.64716986846,455000.0
17648,935310.1157137313,510000.0
6706,251122.25714095857,339888.0
5199,420947.7406477543,375000.0
21181,732732.2771064946,1065000.0
13101,664853.3816396388,713500.0
5128,895436.0042198655,878000.0
14299,376534.78674522426,354950.0
18973,225706.34729521896,266490.0
16935,383447.0286902519,268500.0
21084,667106.2183556663,495000.0
14919,276103.4349215616,260000.0
13715,235325.12530061306,320000.0
3455,465027.2410531903,595000.0
9098,921514.3943224404,1234000.0
20157,460100.449014661,399895.0
7068,417628.7151888793,378500.0
14793,919047.2557853042,590000.0
15546,615512.2661270485,407000.0
13079,423293.7997306207,658500.0
19076,580580.0665508072,403000.0
8642,257454.14738662005,348000.0
12844,463133.1929689266,345000.0
19093,1137265.0446305806,959000.0
4902,270224.4164266982,266500.0
3143,649154.5027055308,575000.0
11243,526023.1489391406,530000.0
2111,273198.5478633073,330000.0
7405,804031.3265824151,830200.0
6346,416.9138346176478,178000.0
15874,430118.830414371,300000.0
17704,824308.0517984877,752888.0
16908,539600.3842096862,637500.0
18463,345554.6332092816,260000.0
14935,618544.1615236668,723000.0
7203,-96536.96055320639,175000.0
18512,650840.3483433984,455000.0
8299,383510.3041578352,414500.0
15127,671397.812860065,675000.0
8151,362637.5801014255,320000.0
558,1076770.7510883124,863000.0
12709,327963.19568964525,343000.0
6133,318947.18860112864,289950.0
12049,648350.5933945111,667000.0
10327,270025.71505886805,242500.0
11578,1089180.5120275947,900000.0
5352,362939.7392573847,411000.0
7497,452924.0724448997,320000.0
12314,1074730.2972746487,710000.0
3682,527427.7390277705,530000.0
2727,127445.01699223835,265000.0
20594,711037.9057868886,1112000.0
9870,200519.26443793764,396000.0
3213,20872.318007817958,230000.0
4140,540816.5327463187,400000.0
16401,278671.8858247261,338000.0
5548,469227.86613700655,725000.0
6128,457365.84733842034,354000.0
6492,505917.4935522742,532500.0
4580,312612.82906231435,325000.0
13963,352627.00139804906,335000.0
16051,869739.8327446621,1285000.0
6888,741022.8682779146,499000.0
9020,640543.7112734073,436000.0
4489,424178.1732223566,320000.0
15076,752917.277783521,1300000.0
18044,1396032.1865817439,1855000.0
13597,439462.7145083976,410000.0
5948,144133.41180801345,255000.0
21051,1113004.2561595873,623300.0
20995,734986.8742199307,770000.0
18148,351077.43277376227,549900.0
5846,711245.1881886048,695000.0
1470,856326.3242635528,530000.0
16607,523179.7635127166,450000.0
14100,720667.2317497343,749500.0
17937,152922.75444561546,150000.0
4258,402039.49146039994,358803.0
15068,512376.97501078516,528000.0
3508,596130.5794411333,470000.0
19153,853046.921470451,820000.0
21009,224223.62684806797,298000.0
12648,453200.3322139452,475000.0
12069,674463.177713687,490000.0
11150,338150.8969484918,270000.0
6289,320934.4967711801,397500.0
18021,1105213.445411487,1100000.0
10697,482455.84009857953,450000.0
13435,342511.36959530355,252000.0
6286,468268.319984111,455850.0
2988,22038.771348183393,200450.0
4877,474286.68722110754,455000.0
8980,1198732.253556753,1205000.0
7040,648099.0012464073,411500.0
16171,548018.914260043,500000.0
11709,302840.11460542853,199400.0
7109,730246.4407272087,835000.0
11823,588928.0126214213,522500.0
18893,469659.03874601563,540000.0
2252,370616.08589058544,287500.0
8206,214921.2979796579,190000.0
19640,1002378.7242598912,949990.0
1869,216817.45644042315,340000.0
9826,508289.74625696044,400000.0
4057,479018.9058631337,458000.0
6216,510586.01546161703,560000.0
10664,678253.6246332384,589000.0
14326,116388.40098413598,159995.0
9419,609480.5430006103,367500.0
13141,487614.72590228927,430000.0
16863,972954.8417047967,957000.0
4072,576456.6091921355,698000.0
4084,481350.9085386478,405000.0
5572,695925.0424234133,439900.0
21064,597168.7356035884,525000.0
1199,451575.9969750659,585000.0
19288,289141.9829913842,190000.0
4387,445685.46440999024,275000.0
1277,627238.6389973151,325000.0
14652,514777.9018827238,343000.0
20400,286734.81380836584,305000.0
6494,582219.0228519846,750000.0
4572,992392.6867436137,760000.0
715,542145.2854469618,565000.0
1670,1182375.488058622,874150.0
20826,514350.0805387207,529000.0
7811,1094759.728500015,942000.0
5354,897714.6312254082,823000.0
8615,291856.53964067507,390000.0
361,231106.42808678735,465000.0
7703,68683.3241892124,170000.0
5005,839746.1265340889,1200000.0
6788,228216.29533695156,255000.0
13326,570647.3042471734,465000.0
15356,553033.0117872675,601002.0
16182,731747.6502937024,625000.0
5883,418561.65199980256,325000.0
7884,269366.8114757149,237000.0
5001,274288.126595684,235000.0
17854,549592.5513349846,340000.0
16345,709489.7323570178,699850.0
17871,664268.5258340003,492500.0
3024,372144.81123897,517000.0
4279,928308.0142137668,688000.0
7873,444414.29988237924,378500.0
7695,588931.6069982668,460000.0
20239,497426.29530803766,565000.0
20961,184138.60955241747,346100.0
11123,246925.54463574366,264950.0
1157,162851.00320004433,194000.0
12082,1255791.5081934389,1665000.0
21270,240153.12534102373,358000.0
16782,396106.89928369585,605125.0
8147,177096.03936458408,203000.0
6153,209631.06269542768,275000.0
19055,118045.55167135783,231750.0
15782,502533.3934182548,550285.0
4449,444753.4888274064,308000.0
460,45583.1086648202,80000.0
6332,660454.6879218958,605000.0
8694,1072337.3003920899,655000.0
10662,696893.3283229019,440000.0
9618,654313.0138379802,462000.0
13563,806109.8295523544,555000.0
291,520185.1744293516,360000.0
4989,433941.0565579282,525000.0
17567,965942.9967237719,839000.0
6348,1077579.0999092343,1580000.0
16071,585754.9422382348,590000.0
20734,288982.7851890259,311850.0
1106,222949.0148273544,262000.0
19595,605033.0228052754,815000.0
7765,484875.63367704395,490000.0
16869,416915.7880781805,357000.0
19886,212306.13447632926,325000.0
11941,642450.6458720317,585000.0
13871,78339.67143819924,160000.0
9453,79278.94732405903,215000.0
13271,756556.541096813,608000.0
21432,447046.34861799737,400000.0
12989,633395.7337606265,445830.0
9751,658269.5962844813,575000.0
8054,489215.62714995316,499000.0
10333,19136.343028628267,109000.0
7800,383955.05793860776,387000.0
14800,303358.52270480816,337000.0
11679,582816.2479004721,465000.0
15136,218071.87147393962,399950.0
15153,664833.7125387257,635250.0
19341,487922.78268955334,487585.0
18840,564199.7408327962,571500.0
900,504286.45354761486,550000.0
2279,426963.04585404403,342000.0
20235,460922.9175216274,529950.0
9931,375721.8458194906,292050.0
7975,612458.0080883431,775000.0
6692,123216.85674699483,204555.0
4226,327891.11246269697,260000.0
6527,382794.87577441055,254000.0
15293,737483.1757580488,546000.0
259,613741.2179493736,780000.0
15347,579993.4089678874,560000.0
12386,494297.35416045284,375950.0
20788,471172.6661068589,533380.0
10711,113657.75843438256,281000.0
15084,711422.2824326254,725000.0
1647,1310429.592080683,960000.0
11853,43062.26320946199,201000.0
15869,816365.0443390583,640000.0
2910,456208.0827648967,380000.0
14936,704307.2789110173,430000.0
14776,1023073.7841510634,740000.0
230,562237.044717611,500000.0
2981,494732.7050306882,530000.0
15001,1054296.500171605,1770000.0
128,281248.595400873,430000.0
2932,938789.2644553542,1195000.0
15654,1194998.7667625193,1295000.0
20778,414726.21108478087,492000.0
15716,615376.5037954571,710000.0
3926,494082.14515232015,410000.0
8318,405838.65455318266,403000.0
19351,429463.9740772216,425000.0
12359,286099.28892530233,314950.0
18094,550369.0056665917,490000.0
8191,932622.642045318,910000.0
17415,143774.7538678,312900.0
7567,669440.7298005113,865000.0
8863,401727.26611148275,399950.0
2669,512711.9885501546,542500.0
10312,461151.830269663,420000.0
4203,542705.7955364039,729000.0
4194,470351.9269920781,486700.0
12162,475864.40550066985,550000.0
11167,498820.5110177129,499950.0
4044,355174.1426021027,280000.0
4438,1504129.1191171287,1050000.0
17917,918544.4541754149,612000.0
4024,377567.3255893792,299950.0
18558,435169.5532767511,450000.0
6253,229951.62927477987,248000.0
3887,761963.7191966206,575000.0
14403,572294.4580202745,443000.0
274,558144.3705641641,365000.0
10423,434402.869006025,342000.0
4770,696688.6835886606,600000.0
9558,527752.6256204991,446250.0
18012,437069.7081814727,818900.0
15704,154975.6905125531,205000.0
14028,535046.9614726023,475000.0
10119,847262.5417436362,654950.0
20914,726261.6767181731,720000.0
2626,424665.0254517819,259000.0
5485,195512.9453065747,119500.0
10513,364225.69408234535,385000.0
19589,250380.87240661366,292000.0
20595,650784.8121485695,357000.0
18521,372324.80742455577,1052000.0
12850,430517.04321224557,550000.0
10834,476128.562008764,525888.0
17064,444121.68564609915,410000.0
12788,365916.0469248253,374950.0
5148,764822.2371056596,750000.0
16993,284952.0462333546,297950.0
12460,584385.9731589187,370000.0
15478,198111.22179615672,220000.0
8968,145479.30410819355,265950.0
6562,652292.9108931586,340000.0
11127,193779.35559080826,425000.0
7132,194642.0992493796,280000.0
15614,678347.7469569946,965800.0
3187,528451.9568215397,505000.0
14030,670055.4507884973,538250.0
14317,397704.85902506055,410000.0
8852,345408.92986681627,305000.0
17231,375088.7406140007,252500.0
2184,464274.89539600885,340000.0
10329,1175869.7094563725,740000.0
5719,337130.00920412026,335000.0
